,1-0-5-ITS,1239-0-5-ITS,1250-0-5-ITS,1338-0-5-ITS,1387-0-5-ITS,522-0-5-ITS,856-0-5-ITS,98-0-5-ITS,1601-0-5-ITS2,1619-0-5-ITS2,1832-0-5-ITS2,1850-0-5-ITS2,1859-0-5-ITS2,1875-0-5-ITS2,1973-0-5-ITS2,2355-0-5-ITS2,2352-0-5-ITS2,2597-0-5-ITS2,2398-0-5-ITS2,2500-0-5-ITS2,2537-0-5-ITS2,2629-0-5-ITS2,2869-0-5-ITS2,2893-0-5-ITS2,2923-0-5-ITS2,3239-0-5-ITS2,3381-0-5-ITS2,3409-0-5-ITS2,3500-0-5-ITS2,3667-0-5-ITS2,3682-0-5-ITS2,3779-0-5-ITS2,3907-0-5-ITS2,473-0-5-ITS2,554-0-5-ITS2,672-0-5-ITS2,717-0-5-ITS2
ASV153,0,0,0,0.001049926,0.001036572,0,0.001782588,0.001444212,0,0,0,0.000590667,0,0,0,0,0,0.001598636,0,0,0,0.001988243,0.003299846,0,0.01786019,0,0,0.007783771,0.004954301,0.002427302,0,0.000688878,0,0,0.00079571,0,0
ASV332,0,0,0,0,0,0,0,0.000995336,0,0,0,0,0.036503569,0,0,0,0,0.011012825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV34,0,0,0,0,0.039947906,0,0,0,0,0,0,0,0,0,0,0,0,0.009804966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV64,0,0,0,0,0,0.054830647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV176,0,0,0,0.001060863,0.000451839,0,0,0,0,0,0,0,0,0,0,0,0,0.055135174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05836861,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV187,0,0,0,0,0,0,0,0,0.058448893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059239243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV319,0,0,0.000731075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046947781,0,0.012306423,0,0,0,0,0,0,0
ASV170,0,0,0,0,0,0,0.002833042,0,0.000219615,0,0.002789318,0,0,0.00060693,0,0.012056319,0,0,0,0,0.015381418,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023490746,0.003212947,0
ASV162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061653478,0,0,0,0,0,0,0
ASV228,0,0,0,0,0,0,0.001782588,0,0,0,0.000474777,0,0,0,0,0.006281089,0.044664838,0,0.001422751,0,0.008937851,0,0,0.00097688,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06728855,0,0,0,0,0,0,0,0,0,0,0,0
ASV139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06832856,0,0,0,0,0,0,0
ASV388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069992645,0,0,0,0,0,0,0,0,0
ASV270,0,0,0,0,0,0,0,0,0,0,0,0,0.070513372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV219,0,0,0,0.000885875,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009804966,0,0,0,0,0,0.061299251,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV260,0,0,0,0,0,0,0,0.01170983,0.000815712,0.000423549,0,0,0,0,0,0,0,0,0.031688547,0.005228313,0,0,0.022952262,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074241738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV265,0,0,0,0.000557773,0.000124034,0.000116503,0.002037243,0,0,0,0,0,0,0,0,0,0,0,0.054064541,0,0.002771427,0.00596473,0.004033145,0.008547704,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV72,0,0,0,0,0.00021263,0.035067466,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002815246,0.041432828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001368477,0
ASV15,0,0,0,0.084869033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087507795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV14,0,0,0.0905647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV57,0,0,0,0,0,0,0.107782906,0,0.001694171,0,0,0,0,0,0,0,0,0,0,0,0,0.000778008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114160989,0,0,0,0,0,0,0,0,0,0,0
ASV16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171768154,0,0,0,0,0,0,0,0,0,0,0,0,0
